Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,12.077810130693285,2025-08-15 14:00:00+00:00,827.63361,3.998400639744432,2025-08-16 23:00:00+00:00,838.290645,4.049886097858563,120.66535854854932,0.012071362469196874,Long,Closed,0
1,0,11.979815093417837,2025-08-18 01:00:00+00:00,844.4720249999999,4.046647484425193,2025-08-18 22:00:00+00:00,853.71293,4.090929217703986,102.56675649371199,0.01013844244041134,Long,Closed,1
2,0,11.592107134715008,2025-08-23 17:00:00+00:00,881.56056,4.087657782903989,2025-08-26 14:00:00+00:00,851.8938400000001,3.9500978642735065,-351.9375522227691,-0.03443904269038528,Long,Closed,2
3,0,11.391102351076698,2025-08-29 06:00:00+00:00,866.2328999999999,3.946939049506909,2025-08-30 22:00:00+00:00,861.2591550000001,3.9242764741627325,-64.52765388682359,-0.006539513590397833,Long,Closed,3
